baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id
72.4038919292492	2.27201669315054	0.629374823565818	3.60995802195913	0.000306246562782846	0.076347687617603	EL609219.1
435.465079008933	2.26187018465668	0.397126345706	5.69559337755744	1.22943574195065e-08	5.59362526693999e-05	XM_067101433.1
597.931011079265	2.24734262591382	0.589975001422795	3.80921669646017	0.000139407739635021	0.0523642872737826	GH624871.1
38.447898344708	-2.24444065689541	0.728866977078298	-3.07935566774114	0.00207448860474938	0.219497779754849	GH624105.1
248.758369558129	2.22859194776881	0.730038201822709	3.0527059299152	0.00226788063565818	0.234506589138314	XM_067101598.1
144.664087572971	2.17534550952958	0.598683176479841	3.63355042364854	0.000279547784914804	0.0721924466128094	XM_067101382.1
69.5069714309859	2.16929836032295	0.590738670542517	3.672179372193	0.000240490782652422	0.0653237575147974	XM_067104927.1
77.0530645741353	-2.16192475525285	0.760819882895411	-2.84157236667545	0.00448916622835043	0.345929942687759	XM_067104326.1
158.793526645264	2.15531129095191	0.748715116521344	2.87868007923474	0.00399343214739831	0.325903460316152	GH625000.1
112.48072916663	2.14961370523265	0.619584295985047	3.4694451088614	0.000521534626325346	0.104283810774564	XM_067112470.1
5584.66642906712	2.11593435902854	0.657603285022706	3.2176456645217	0.0012924737963431	0.166820784536511	XM_067114239.1
738.743513842114	-2.09564101869487	0.616952966125411	-3.39675977547513	0.000681887999043836	0.118664222735174	XM_067118011.1
4961.33788297836	2.07791409136288	0.55676819692442	3.73209910846426	0.000189890756655249	0.0604989590103756	XM_067123589.1
117.628771194188	-2.07732770990227	0.664805186776472	-3.12471646013305	0.0017797652189943	0.199937945805415	XM_067099390.1
142.171483159191	2.07726850302024	0.490155351696158	4.23797984829085	2.25540007272792e-05	0.0186572845107161	JP353691.1
50.4997559526125	2.06532599394192	0.698110677890644	2.95845065739768	0.0030918973708722	0.290614323633402	GH625409.1
79.9282805243049	2.05723372030546	0.697985329675569	2.94738819404941	0.00320470617864807	0.294403266294782	XM_067097950.1
213.37287138713	2.04531282485301	0.590013439146341	3.46655294464523	0.000527177899404356	0.104283810774564	XM_067099987.1
188.865487785041	2.0440133648569	0.46256895137221	4.41882957944614	9.9236858793179e-06	0.0112875724573567	XM_067113484.1
157.027383051627	2.04089119211747	0.52077094822315	3.91898050204396	8.89243070993984e-05	0.0449537073583875	GH625559.1
79.6971782266217	2.03207169869568	0.643183393639092	3.15939702236145	0.00158095959587719	0.190542276062046	XM_067123601.1
126.979148588921	-2.02674793573046	0.825499794161494	-2.45517679115734	0.0140815316887184	0.595721815718313	XM_067090880.1
38.2051650817497	2.00027645101936	0.423748347594072	4.72043481084087	2.3534102472588e-06	0.00535371413623287	XM_067134308.1
16.6682209363437	1.98156376991844	0.526485320380829	3.76375882329461	0.000167378317366916	0.0574739244860473	XM_067090194.1
183.43466933763	1.94037169079713	0.648427206060975	2.99242794358427	0.0027676799423824	0.265100038270618	XM_067096105.1
96.1415811348915	1.90766429557696	0.645936312894709	2.95333186491393	0.0031436380533835	0.290614323633402	XM_067127401.1
1078.82172976091	1.90616660430671	0.637402260880689	2.99052375759224	0.00278499464255098	0.265361871726625	GH624455.1
106.92377319592	1.90037378028517	0.496086379797873	3.83073161786757	0.000127762802627103	0.0523642872737826	XM_067132983.1
40.7288702928877	-1.899494637803	0.714861875454722	-2.65714916828476	0.00788045653795765	0.44660989923467	GH624476.1
54.7545001660812	1.88553929406712	0.75182441490924	2.50795166620752	0.0121433276292074	0.563114272229857	XM_067104066.1
38.481804413382	1.86909031596473	0.471425347565983	3.96476414688993	7.34685516880282e-05	0.0431307797474331	XM_067134363.1
1057.55443340259	1.86145592411491	0.559562369818753	3.32662813748154	0.000879035940336806	0.139388790514798	XM_067123127.1
29.9260218791765	-1.86125732534899	0.633907850282809	-2.93616386753787	0.00332298733011668	0.297906632614746	XM_067115119.1
107.952409400494	1.85291397467709	0.482281369753043	3.84197709238881	0.000122047229256655	0.0523642872737826	EL696537.1
57.1263052416716	1.84968604886247	0.6452735005151	2.86651481485902	0.00415018733995105	0.334200262830837	XM_067095817.1
410.096970419693	1.84414168125816	0.627014779092799	2.94114547654901	0.00327000920395382	0.296534212821466	XM_067115008.1
64.0267574134316	-1.84041991262193	0.822837191037954	-2.2366756542693	0.0253075463106147	0.701964682900659	JP354857.1
10.017942854062	1.82014847435033	0.558714087738892	3.25774580289615	0.00112300952901989	0.159669143895571	JP352623.1
199.01735941949	1.81543510143572	0.481425471573626	3.77095772581712	0.000162622223016546	0.0574739244860473	XM_067104105.1
34.8787722109809	-1.78396537766656	0.613812567626233	-2.90636828204024	0.00365650808035998	0.306787250772415	GH624883.1
10.2324590597742	1.7811442036519	0.66697478250114	2.67048207875664	0.00757424147052544	0.443608306283538	XM_067086172.1
795.313002083733	1.7629007257615	0.664755173099314	2.65195488068526	0.00800272351396475	0.446753267578664	XM_067105192.1
156.770669968536	1.7400265787441	0.535801204058765	3.24752271096662	0.00116414372987957	0.159749516053407	XM_067101656.1
191.938270077767	1.73767800326564	0.765329138357606	2.27049764104722	0.0231774062604693	0.695683595320662	XM_067133978.1
83.0664937743865	1.72065800992429	0.779875746301079	2.20632327404115	0.0273613729211441	0.712432538268255	XM_067086608.1
4206.69959185927	1.71299650046962	0.381764766819033	4.48704712784987	7.22171044744317e-06	0.0109523257027515	XM_067083499.1
233.247504687418	1.70761737303405	0.526681258851567	3.24222163658818	0.0011860174710654	0.160936744461575	XM_067091471.1
28.1734929077375	1.70479847550253	0.637734752873586	2.67320930499841	0.00751293587055955	0.443608306283538	XM_067129765.1
144.201772366815	-1.68585498426034	0.439882172598713	-3.83251490802807	0.000126839910213132	0.0523642872737826	XM_067099391.1
100.408036799477	1.68556407216138	0.739508671644696	2.27930264619159	0.0226490808466366	0.695683595320662	EL696459.1
35.0708481373249	1.65172748024146	0.432253736929781	3.82119884485759	0.00013280451732001	0.0523642872737826	JP355357.1
103.191032910636	1.65132753084309	0.672931697098519	2.45393037356261	0.0141304338268325	0.595721815718313	XM_067123645.1
95.5655750555776	1.63136528339639	0.820865281885011	1.98737273873999	0.0468811063819018	0.84367318038912	JP355654.1
1660.5473636386	1.6301530466753	0.696053622792695	2.34199348052357	0.0191810499753494	0.650832204869827	XM_067083155.1
139.004478035367	1.61309469187525	0.572035643785084	2.81991989380525	0.00480356393268474	0.355896953410046	XM_067090727.1
280.127223490284	-1.61037949970951	0.465684004085294	-3.45809494331388	0.000544009633306456	0.106456250715529	XM_067128568.1
89.842542815493	1.59297533792192	0.506549070908399	3.14476016127169	0.00166223041656804	0.194926399795594	XM_067131070.1
77.5896967706887	-1.58980728886862	0.773706191869169	-2.05479457909967	0.0398988500332171	0.79883401850612	XM_067087249.1
316.408421495809	1.5858609505424	0.55581399047026	2.85322244083968	0.00432783159444435	0.340961935875726	JP352630.1
268.262302285382	-1.5755756391701	0.692918663900958	-2.27382479539519	0.0229765228014393	0.695683595320662	XM_067121468.1
11.28604662999	-1.57125738486992	0.663928063638738	-2.36660787654984	0.0179519416674322	0.629388687490904	EL696400.1
436.129089944592	1.56915696813349	0.793746049496841	1.97690050757189	0.0480528774497229	0.84367318038912	XM_067123128.1
2972.77366018068	1.56905213476957	0.435157531191425	3.60571062730693	0.000311299877834649	0.0765587361717942	XM_067129066.1
260.287483152474	1.56002706488702	0.718734084765003	2.17052049979943	0.0299674373731116	0.735114062845437	XM_067094724.1
176.548123507303	-1.55087408945926	0.604587561168078	-2.56517697198887	0.010312319293665	0.518436184600579	XM_067082529.1
41.5511265418589	1.5420911998318	0.388065125957778	3.97379485215475	7.07364950881784e-05	0.0429111158036586	JQ413341.1
1935.62125916002	1.54203932663381	0.553014031726532	2.78842712511199	0.00529646621384912	0.373606157464496	GH625981.1
198.983206434954	1.53126976458353	0.585489621538207	2.61536619651867	0.008913183638683	0.47674378118964	XM_067096259.1
24.6303415726785	1.53097327033538	0.613410339942816	2.49583870803042	0.0125659724331412	0.564662055088241	JP353538.1
102.013525567944	1.52530861960133	0.518695224328816	2.94066447512613	0.00327509076197124	0.296534212821466	XM_067094945.1
1289.82921537873	-1.51683166613155	0.428883668993747	-3.53669718805186	0.000405163917778534	0.0921697267456443	XM_067103200.1
184.498901242125	1.51515020556983	0.580729724151294	2.6090453830035	0.00907951999770766	0.477971103749059	XM_067107645.1
286.662877419656	1.51424426327078	0.498440695849414	3.03796274236856	0.0023818340097706	0.239218974570342	XM_067094069.1
26479.1866205167	1.50865363247052	0.596333524279557	2.52988230754451	0.01141007928795	0.553738754563738	XM_067107547.1
2027.03602582781	1.50008094543038	0.456357577298675	3.28707360204214	0.0010123437077795	0.14857776724096	XM_067123590.1
6391.99033506643	1.49690192983832	0.471926355497511	3.17189729372132	0.00151446557390056	0.186625371559755	XM_067093870.1
168.540419825383	1.49116514222291	0.703216314129677	2.12049281602407	0.0339645067334797	0.759625288365572	XM_067095835.1
2114.24680892915	1.48773913410892	0.649917188140268	2.2891210776654	0.0220723184827099	0.687832404224036	XM_067124726.1
518.302567304159	-1.48064191017603	0.613140545603279	-2.41484912520212	0.015741728739405	0.613455506056598	XM_067134451.1
769.068611090228	1.47811669120794	0.664066973707899	2.22585484556579	0.026023905742519	0.704256909880997	XM_067103457.1
49.7489267507889	1.47088131017284	0.754342666557682	1.94988481413223	0.0511898495210733	0.85982415045341	XM_067090848.1
540.536667295836	1.46841303490205	0.451948571543206	3.24907108321654	0.00115782541378181	0.159749516053407	JP354782.1
290.357076203599	1.46519158215889	0.682306866041772	2.14740852698555	0.031760772400952	0.743100590161889	XM_067120327.1
98.431788378686	1.46196975183204	0.642397153227152	2.27580359671222	0.0228577673842725	0.695683595320662	EL695890.1
13.7925424481592	1.46097970728669	0.525011525957404	2.78275739684471	0.00538990925357021	0.375827427224997	JP353769.1
130.926521911097	-1.46026440658831	0.669061630885958	-2.18255589496988	0.0290685307820636	0.730850031013848	XM_067101450.1
119.239037511829	1.45727539525068	0.498044752000052	2.92599287393058	0.00343358802195761	0.301873760442544	XM_067104379.1
74.3429286479704	-1.45666642987349	0.422605244957693	-3.44687257731342	0.000567115993681688	0.107072427139839	XM_067109015.1
52.9408414869857	-1.4553434542975	0.714387078083454	-2.03719173952848	0.0416308313199375	0.805676392364299	XM_067105169.1
10.7818859943833	1.45288168111798	0.493172219429978	2.94599254353227	0.00321920160408054	0.294403266294782	XM_067102196.1
365.309954889661	1.45274319046339	0.580329415742015	2.50330786456154	0.0123038465399246	0.563114272229857	JK502167.1
60.6549060542165	1.44915645600784	0.542780658271255	2.66987490052313	0.00758795118320539	0.443608306283538	XM_067117904.1
223.84682699437	-1.44586212102631	0.529396290315917	-2.7311527252363	0.00631132167997224	0.403186549659852	XM_067120635.1
58.2914182318182	1.44349800339536	0.403150560980495	3.58054320917887	0.000342880633478609	0.0810400603724311	JP355115.1
245.043923396079	1.44195784104511	0.515446447474414	2.79749302398031	0.00515008793470957	0.366118946577263	GH625689.1
50.4679251474888	-1.44106905892669	0.426503412310762	-3.37879842770564	0.00072803367382427	0.123826961027363	JP354941.1
154.610291770282	1.43326739076253	0.363987235811819	3.9376858574885	8.22712038747744e-05	0.044533075995645	JP354311.1
151.769907465472	-1.43283567008967	0.454453814043541	-3.15287412232477	0.00161671505661837	0.192304557616979	XM_067107617.1
154.614400755163	-1.4321353233507	0.59078146486029	-2.42413719545074	0.015344807208871	0.612311326220429	XM_067131851.1
168.512900623293	1.43151544752818	0.429217301761007	3.33517647507431	0.000852452820918431	0.139119289302517	XM_067098161.1
123.137841740335	1.42846665761006	0.750941665072786	1.90223385390609	0.0571405888239608	0.86887107747466	JZ905129.1
49.6800054927539	1.4265630275132	0.805899156015022	1.77015078979263	0.0767020245532091	0.932174233873188	EL696045.1
1160.83051553392	1.42365892630955	0.467615981181475	3.04450443013633	0.00233063997726885	0.236957077912379	XM_067097955.1
171.728546589217	1.42028704747118	0.348491155582116	4.0755325485915	4.59091599587781e-05	0.0306117112419341	JP355154.1
2331.28046479242	1.4170916901859	0.425362158609092	3.3314944959366	0.000863810082487192	0.139119289302517	XM_067123587.1
16.2420897465696	1.41261542279628	0.619893520296787	2.27880333725696	0.0226787584430915	0.695683595320662	EL696569.1
14937.5271896249	1.41226593213374	0.696234524490239	2.02843421642694	0.0425159508943405	0.813585175388612	XM_067091386.1
16.3118643987797	1.41085727021758	0.517549904379693	2.72603136099225	0.00641009075584941	0.407542031646035	EL609248.1
46.4488081363396	1.40897009065256	0.48349929324172	2.91410992807421	0.00356704275843352	0.306787250772415	XM_067086790.1
26.2159348081598	1.40887579996198	0.498351095710636	2.82707475129147	0.00469753608990662	0.3518125897128	JP351800.1
26.1714144467584	1.40268187378549	0.516635829896184	2.71503018686752	0.0066269729594788	0.417315850828909	GH626077.1
98.1249112784597	-1.39934103293981	0.557629712982533	-2.509444888536	0.012092108283011	0.563114272229857	XM_067100128.1
242.336021739728	1.39876266250367	0.4013998758571	3.4847112483952	0.000492668391769053	0.103346898929681	JP352596.1
138.227635230277	1.39441835789085	0.430609141779099	3.23824606261189	0.00120267032511534	0.160936744461575	XM_067089011.1
238.787752906535	1.3936968936355	0.585773427833156	2.37924225889	0.0173482703386664	0.628567938178668	EL695539.1
75.8325791962998	1.39145817108512	0.506840406595029	2.74535761746578	0.00604449900638015	0.400013954244045	XM_067123808.1
71.3429790359739	1.38977626345358	0.553059438608274	2.5128877050735	0.0119747445010056	0.563114272229857	EL696523.1
1883.50318826472	1.38925387250561	0.73810473857868	1.8821906971913	0.0598101282987514	0.878842082453238	XM_067105189.1
141.928789417863	1.38546654903721	0.770214359780219	1.79880643803182	0.0720493045876667	0.928839372580256	XM_067122485.1
289.548073857936	-1.38526760005864	0.482400862548511	-2.87161095181361	0.00408385393404162	0.330320256647215	XM_067110109.1
973.904768514501	1.38440940290907	0.509008541679017	2.71981566034718	0.00653183183441855	0.412752804008969	GH624480.1
97.3956939475279	-1.38345097262089	0.769551323309087	-1.79773711085575	0.0722186775208013	0.928839372580256	GH625401.1
18.7704308750908	1.38234850810836	0.454373591296577	3.04231701530839	0.00234764504774127	0.237359956799129	XM_067083000.1
4266.92429487088	1.37784169884401	0.591063178453479	2.33112423353649	0.019746809803496	0.659398516722611	EL609737.1
202.074043952407	-1.37779079754231	0.566705097449188	-2.43123064137577	0.0150476323158946	0.612311326220429	XM_067097985.1
16.5898799853702	-1.37533543585407	0.56471345707621	-2.43545716614376	0.014872985384727	0.612311326220429	EL609464.1
125.633586131203	-1.37363879597181	0.394140752528157	-3.48514784924118	0.000491865181594388	0.103346898929681	GH624924.1
39.1346434255912	-1.37272832289073	0.665010603167143	-2.06422020393818	0.0389968427406416	0.795412752784734	JP353144.1
123.495527782916	1.36900980723558	0.610766023620708	2.24146359537143	0.0249960611016095	0.701964682900659	XM_067117999.1
171.841550552218	-1.36820490760244	0.64354964387559	-2.12602853660647	0.0335008835117594	0.757802243592671	XM_067114488.1
496.848758562752	1.36720283513118	0.466578498657407	2.93027398190303	0.00338663259108084	0.300650373293074	XM_067108743.1
8.43252923849841	1.36177450697695	0.717780784806087	1.89720111739247	0.0578013994427642	0.86887107747466	OR804099.1
2259.41764772354	1.3596196167267	0.433891946239133	3.13354425799221	0.00172708870712637	0.198814070890823	XM_067103337.1
169.6443150886	-1.35559527315597	0.51341707840962	-2.64033926832959	0.00828230689891212	0.456756676525157	XM_067097355.1
1202.35162190894	1.35435083836821	0.635519452522431	2.13109265655468	0.0330815095787389	0.75184515945365	XM_067105461.1
339.880054182923	1.35097438375935	0.39660752898861	3.40632561163041	0.000658435996269905	0.117705515041859	XM_067116627.1
175.817754931329	1.35001310709032	0.343366915930794	3.93169243877422	8.43499361842029e-05	0.044533075995645	XM_067096931.1
190.131439503101	-1.34974278798236	0.517585428765406	-2.6077681344351	0.0091134662894073	0.477971103749059	XM_067110521.1
686.999565365037	1.34614297158914	0.474641314686479	2.83612683922874	0.00456643066140555	0.345987295435915	XM_067090676.1
3097.94783478503	1.34523546133083	0.474500099265167	2.8350583348963	0.00458173186439121	0.345987295435915	XM_067083482.1
38.1031305462289	1.34470780744475	0.773902440784295	1.73756760100406	0.082287032804592	0.942149031196119	GH625538.1
29.2584620060367	1.3443142469352	0.363796476725369	3.69523712553716	0.000219681665699127	0.0644836553880389	JP355679.1
112.337294834537	1.34338241699682	0.330103279138558	4.06958216380805	4.70975281484782e-05	0.0306117112419341	XM_067126429.1
28.3479812942083	-1.34261723548187	0.589400108015181	-2.27793856367479	0.0227302382381604	0.695683595320662	GH625637.1
212.23426681945	1.34048460945986	0.697411101259421	1.92208671046266	0.0545948479912338	0.866875155031322	XM_067110101.1
657.748891855223	1.33722958326939	0.20854589575285	6.41215967565316	1.43472446732298e-10	8.70351686027032e-07	JP355460.1
399.819351665365	-1.33498777874056	0.597200315339646	-2.23541037144516	0.0253904198388142	0.701964682900659	XM_067096641.1
2216.42616815521	1.33182660908407	0.401042418153215	3.32091207512932	0.000897237984662523	0.139446467270659	XM_067083495.1
78.5608602419302	-1.3293540792588	0.539576484882733	-2.46369906121411	0.0137511513631264	0.592589023647753	JP355648.1
5.49478269409246	-1.32534583286512	0.360847177414104	-3.67287293851872	0.000239838755066962	0.0653237575147974	JP352319.1
51.0118994710146	1.32435763151822	0.804058004091393	1.64709215601277	0.0995391051690385	0.990438586643702	JP354680.1
1880.70769992795	1.32133224271968	0.341892000340534	3.86476501761841	0.000111196198270529	0.0518887080083426	XM_067103336.1
36.0850955561842	1.31975326239348	0.579151298084697	2.27877113762502	0.0226806734630267	0.695683595320662	JP354246.1
350.615418833932	-1.31628291393074	0.374965434227145	-3.51041134403169	0.000447413976667499	0.100368714237318	XM_067101267.1
3694.14375174528	1.31303411536497	0.344850323728456	3.80754786937328	0.000140351577126415	0.0523642872737826	XM_067113860.1
5196.92695338427	1.31239550048365	0.344784040671169	3.80642763490123	0.000140988520051396	0.0523642872737826	XM_067112997.1
2631.61097355524	1.31155560851061	0.430663227650506	3.0454320784847	0.00232346251529456	0.236957077912379	JZ905045.1
5975.67623598453	1.31116577403851	0.564147355103935	2.32415478363264	0.0201171997369559	0.663905569483765	GH625751.1
22.3464793372135	-1.31027599358802	0.509762458828587	-2.57036580645617	0.0101591177479516	0.512148985858647	EL609091.1
48.2536740884718	1.30831462041352	0.39561968853154	3.30700078469228	0.000943006278585893	0.143014760533205	XM_067129413.1
436.940919412607	1.30561142292311	0.633759378002928	2.06010588283094	0.0393884196140124	0.797205372168993	GH624247.1
139.488889946842	-1.30491618363987	0.331184326437758	-3.94015078453634	8.14304101786818e-05	0.044533075995645	XM_067092717.1
118.51060446005	1.29744103808587	0.52736011453769	2.46025628848187	0.0138837831227715	0.593124340496053	XM_067101574.1
276.183980592231	1.29372319715928	0.335742416271995	3.85332068412588	0.000116526610576052	0.0523642872737826	JP355070.1
79.4656506784177	1.29367759820024	0.561250315671248	2.30499219702535	0.0211670104290133	0.67841973568129	XM_067111849.1
29.1396152153071	1.28821491696061	0.510791204004358	2.52199902203019	0.0116690032660417	0.561456143630525	GH624221.1
48.098095072797	1.28565803123526	0.629081669307832	2.04370607817876	0.0409825923957107	0.805116686235209	JP353900.1
29769.2768500849	1.28515904408652	0.839116630669515	1.53156187961752	0.125630585490899	0.999697810860129	XM_067117469.1
25.3764003159648	1.27880015234927	0.576918128331794	2.21660594380528	0.0266500310547078	0.708202629275555	EL609095.1
424.345858859523	-1.27655105787678	0.617747377146821	-2.06646131590678	0.0387849414534666	0.795412752784734	XM_067090454.1
126.521112494538	1.27417023567987	0.721697857299791	1.76551755390703	0.0774768226824624	0.933157310389234	JP354616.1
56.4169582414664	1.27372849975331	0.49875310546716	2.55382570211821	0.0106546577211403	0.531244153060365	XM_067131723.1
431.381154203513	-1.2724246915884	0.618856848276122	-2.05608889217732	0.0397739487239517	0.79883401850612	XM_067131819.1
176.000873410487	1.27190374687992	0.40753116912958	3.12099746774338	0.00180239584065989	0.201038691338257	XM_067081844.1
12.3039195897384	1.27087413091875	0.653495345126605	1.9447332569332	0.0518070906841029	0.861863430943787	XM_067099049.1
1116.00624807332	1.26815760044618	0.594811179145927	2.13203390404849	0.0330040594765959	0.75184515945365	XM_067089728.1
5721.92218739507	1.26794199305915	0.331801862653857	3.82138298717719	0.000132705376551152	0.0523642872737826	XM_067112959.1
97.3938625926239	1.26529468849257	0.592593480784805	2.13518158656904	0.0327461803788474	0.750247034913011	XM_067125165.1
9.57292491821898	-1.26417135371503	0.657749321860349	-1.921965271115	0.0546101277903424	0.866875155031322	GH625889.1
63.3758692155328	1.26403155019753	0.519750963596802	2.43199462575331	0.0150159301149885	0.612311326220429	JP354603.1
419.897128779592	1.26220646311045	0.641890776919235	1.96638822132393	0.049253782984142	0.845631694838113	XM_067116402.1
25.3345406526393	-1.26009113828054	0.680118077888902	-1.8527534839125	0.0639177002212556	0.899508417874588	EL696020.1
27.4960387699355	-1.25681674585938	0.454687664693913	-2.76413204810701	0.00570744370625507	0.386132966580431	XM_067101237.1
686.006616041178	1.25072903083968	0.384603117252704	3.25199920316268	0.00114596343119245	0.159749516053407	XM_067083490.1
3878.57403495591	-1.25013941492069	0.341283573217301	-3.66305182266919	0.000249228092319657	0.0667015007665505	XM_067132634.1
4330.70940260579	1.24954498792453	0.369640326253534	3.38043470686549	0.000723712678057453	0.123826961027363	XM_067092724.1
183.951926666872	-1.24630585677932	0.505572774306557	-2.46513641579841	0.0136961096511172	0.592055818386416	XM_067126225.1
1273.6591705148	1.24614621289027	0.39814303211597	3.12989582228151	0.00174868306583618	0.198814070890823	XM_067118348.1
70.0673896129691	1.24528237996393	0.672642112135259	1.85132978964231	0.064122122962653	0.899508417874588	JP354815.1
357.246274502246	1.24400922821262	0.590826740371777	2.10553981938906	0.0352443449421322	0.764058392321781	XM_067082661.1
904.441580079221	1.23968364108369	0.278370891781623	4.45335226377115	8.45398842640613e-06	0.0110545307194498	XM_067123690.1
43.2706044279733	-1.23925106969461	0.611067162122372	-2.02801123429774	0.042559101432494	0.813585175388612	XM_067089063.1
144.633747669998	1.2386462015439	0.359381533716817	3.44660502929434	0.000567677857121389	0.107072427139839	XM_067081672.1
35.1185079400389	1.23675230857635	0.436217632757883	2.835172665436	0.00458009241175841	0.345987295435915	JP354823.1
600.421701299137	1.23592742353448	0.797110151862597	1.55051020319651	0.121019106465925	0.999697810860129	XM_067101432.1
382.312660041306	-1.23033086877466	0.542537922503094	-2.26773248052101	0.023345516904554	0.695683595320662	XM_067095351.1
70.4100663743241	-1.22746794974662	0.740001974289371	-1.65873604719145	0.0971689922508171	0.984072615454991	XM_067119059.1
37.2521499357952	1.22580695983837	0.609877874073303	2.00992200561623	0.0444394443110475	0.828827912887613	JP354437.1
3112.21304613911	1.21953418376348	0.519924332463923	2.34559936440002	0.0189965143664321	0.648119076789262	XM_067100552.1
162.262966983875	-1.21940663772954	0.455876080494355	-2.67486426663844	0.00747595110476383	0.443608306283538	XM_067091671.1
708.991535999657	-1.2192188819843	0.397991007285664	-3.06343324262396	0.00218813019617099	0.229497981865694	XM_067081489.1
2652.93536247155	1.21824923775288	0.327139439802632	3.72394486732589	0.000196133775570755	0.0604989590103756	XM_067089444.1
368.095069166431	-1.21706109723466	0.388587750038109	-3.13201097336523	0.00173613386202849	0.198814070890823	XM_067097390.1
36.5349981049887	1.21407526859026	0.632858147827317	1.91840031254766	0.0550602714628159	0.866875155031322	JP355685.1
120.492292031765	1.21210853094242	0.323644185364899	3.74518865394046	0.000180258270202639	0.0596458228985061	JP354651.1
117.935601053206	-1.21082488640772	0.766348081430333	-1.57999336821957	0.114108385224851	0.999697810860129	JP355114.1
28.6356402810562	1.20671248212541	0.560685508142301	2.15220915219223	0.0313808851344964	0.74232337122507	XM_067090397.1
168.052865545755	1.20507259678122	0.665093051849996	1.81188571047199	0.0700038577921604	0.924855862421735	XM_067090600.1
69.9957289729634	-1.20069908769697	0.585185448657424	-2.05182663111617	0.0401865141923534	0.799294395395234	XM_067099244.1
1239.5376185738	1.19847289705686	0.497219067860492	2.41035184393435	0.0159371427601769	0.615761296471347	XM_067129069.1
7803.42069277295	1.19366260953869	0.429983368626092	2.77606692871111	0.00550208808766136	0.379289776921777	XM_067122896.1
360.842064538469	1.1909121798414	0.363520079189429	3.27605611909219	0.00105267641509541	0.150847701404106	JP352469.1
11253.5684461904	1.18783176942299	0.496938777927365	2.39029800487135	0.0168347067799047	0.62271306643798	XM_067082097.1
324.61013648454	1.18485077516724	0.748637824091543	1.58267554355142	0.11349543532587	0.999697810860129	XM_067103333.1
